method,trajectory_id,seed,final_best_fitness,nominal_fitness,optimized_fitness,improvement_ratio,absolute_DH_error_mean,theta_error,d_error,a_error,alpha_error,runtime_total,runtime_per_measurement,mean_Dx,min_Dx,mean_Dv,min_Dv,max_Dv,final_w,final_c1,final_c2,final_vmax_scale
PSO_topology,smooth_sine,0,2.643733263015747,0.015039737336337566,0.005287467036396265,2.8444125008839913,0.0044823321513831615,0.005997630767524242,0.005097421817481518,0.004214187152683735,0.0026200886350125074,11.56001615524292,0.02311243391036987,0.028664571917802095,0.021598991006612778,0.00329119873335585,0.0014893042389303446,0.017030984163284302,nan,nan,nan,nan
PSO_topology,smooth_sine,1,2.5122547149658203,0.020959820598363876,0.005024509504437447,4.171515762852672,0.007384779863059521,0.004767009522765875,0.0025001107715070248,0.008046029135584831,0.014225970022380352,11.421762943267822,0.022836208820343016,0.02814776910468936,0.023365568369627,0.002950469626346603,0.001093221828341484,0.01691136509180069,nan,nan,nan,nan
PSO_topology,smooth_sine,2,2.597853183746338,0.012076321989297867,0.005195706617087126,2.3242886635635767,0.004300349857658148,0.0033976733684539795,0.004138568881899118,0.001685765921138227,0.007979391142725945,11.343528270721436,0.02267945337295532,0.014172573255375027,0.003981908783316612,0.0022667998526943846,0.0003087229561060667,0.016958868131041527,nan,nan,nan,nan
PSO_topology,smooth_sine,3,2.6501412391662598,0.017525101080536842,0.005300282035022974,3.3064468956057884,0.005242291837930679,0.0060806735418736935,0.0035427878610789776,0.007844662293791771,0.00350104458630085,11.382831335067749,0.022757908821105958,0.03265725078508258,0.02278594858944416,0.002704795044590719,0.0009284198167733848,0.01665554754436016,nan,nan,nan,nan
PSO_topology,smooth_sine,4,2.7795157432556152,0.02411685697734356,0.00555903185158968,4.3383196249266,0.006538279354572296,0.011372188106179237,0.003216355573385954,0.0025301401037722826,0.009034435264766216,11.441256046295166,0.022874922752380372,0.023741122679412367,0.009264674969017506,0.00262301939050667,0.0013214447535574436,0.0163266621530056,nan,nan,nan,nan
PSO_topology,smooth_sine,5,2.5721306800842285,0.024160508066415787,0.005144261755049229,4.696593839281528,0.003935032989829779,0.007991677150130272,0.0019358480349183083,0.0025134501047432423,0.003299157600849867,11.354424238204956,0.022701283931732177,0.025029942752420903,0.018239744007587433,0.002679695680970326,0.0011667307699099183,0.01778559945523739,nan,nan,nan,nan
PSO_topology,smooth_sine,6,2.5908291339874268,0.011148199439048767,0.005181658547371626,2.1514731889664254,0.004815282300114632,0.0034094681032001972,0.006097741425037384,0.003972993232309818,0.005780926905572414,11.434838771820068,0.022861860752105712,0.027143580351024866,0.020840786397457123,0.002641856589377858,0.0008445214480161667,0.01648874580860138,nan,nan,nan,nan
PSO_topology,smooth_sine,7,2.671523332595825,0.01267763040959835,0.005343047436326742,2.372734017557968,0.004637280013412237,0.0045050582848489285,0.0038278966676443815,0.00406978465616703,0.006146379746496677,11.347404956817627,0.022687154293060303,0.016903137946873904,0.008660836145281792,0.0026133104698266834,0.0008349058334715664,0.016791973263025284,nan,nan,nan,nan
PSO_topology,smooth_sine,8,2.5084052085876465,0.01499839499592781,0.005016810726374388,2.9896274374231857,0.003170053008943796,0.005881709512323141,0.003226241562515497,0.0014644007897004485,0.002107860054820776,11.493561029434204,0.022979339122772217,0.023723202146589756,0.015595551580190659,0.003043664101464674,0.0010280369315296412,0.01726483553647995,nan,nan,nan,nan
PSO_topology,smooth_sine,9,2.535921335220337,0.008242773823440075,0.005071843042969704,1.6252028608940754,0.0030308766290545464,0.002021441701799631,0.0016033835709095001,0.002624287037178874,0.005874394439160824,11.509387254714966,0.023010870933532716,0.021768387825787067,0.01227827649563551,0.003021849098615348,0.0012617789907380939,0.017781009897589684,nan,nan,nan,nan
