method,trajectory_id,seed,final_best_fitness,nominal_fitness,optimized_fitness,improvement_ratio,absolute_DH_error_mean,theta_error,d_error,a_error,alpha_error,runtime_total,runtime_per_measurement,mean_Dx,min_Dx,mean_Dv,min_Dv,max_Dv,final_w,final_c1,final_c2,final_vmax_scale
PSO,smooth_sine,0,10.79342269897461,0.05118713900446892,0.021586846560239792,2.3712189208195453,0.007025624625384808,0.007381528150290251,0.0033190245740115643,0.00907917506992817,0.008322769775986671,26.423176527023315,0.05283739328384399,0.00032753286939398547,3.62020227839821e-06,0.00033448456521227853,3.7391080240922747e-06,0.01877131313085556,nan,nan,nan,nan
PSO,smooth_sine,1,11.647598266601562,0.03732819855213165,0.023295197635889053,1.6023988778967504,0.007161405868828297,0.009109577164053917,0.004104112274944782,0.006730492226779461,0.008701442740857601,26.286001443862915,0.05256375026702881,0.0002560797990646279,4.163908670307137e-06,0.00026265751850742164,4.779631126439199e-06,0.01922472193837166,nan,nan,nan,nan
PSO,smooth_sine,2,11.019516944885254,0.03356630727648735,0.022039035335183144,1.523038861093074,0.016011010855436325,0.00672737043350935,0.009901932440698147,0.029658569023013115,0.01775616779923439,26.369810104370117,0.052731498718261716,0.00047438057319186555,8.91558920557145e-06,0.0004670782068247718,9.520379535388201e-06,0.018063854426145554,nan,nan,nan,nan
PSO,smooth_sine,3,15.155827522277832,0.029694439843297005,0.03031165525317192,0.9796376870639445,0.00923836138099432,0.012922159396111965,0.007306552492082119,0.0039776405319571495,0.012747093103826046,26.228704690933228,0.05244886970520019,0.0005101246686292143,7.86933014751412e-06,0.0004714187079343901,8.381121006095782e-06,0.017430415377020836,nan,nan,nan,nan
PSO,smooth_sine,4,11.007548332214355,0.054882243275642395,0.022015098482370377,2.4929365326070165,0.007962683215737343,0.007827293127775192,0.005615474656224251,0.006209125742316246,0.012198839336633682,25.984482049942017,0.051960290908813475,0.0002885132613954738,6.452876732510049e-06,0.000293418722262777,7.178109626693185e-06,0.017634030431509018,nan,nan,nan,nan
PSO,smooth_sine,5,6.958337306976318,0.057910218834877014,0.013916675001382828,4.161210837295746,0.006048087030649185,0.006472091190516949,0.0047407131642103195,0.00501286843791604,0.00796667393296957,24.9815833568573,0.04995466756820679,0.000313281968956062,5.760882231697906e-06,0.00031175680980195466,6.2349649851967115e-06,0.01935097761452198,nan,nan,nan,nan
PSO,smooth_sine,6,11.889028549194336,0.033740997314453125,0.02377806045114994,1.418997036523278,0.00920736975967884,0.011158188804984093,0.006069844122976065,0.0020518386736512184,0.017549604177474976,24.24087929725647,0.048473883152008054,0.0001466650994579595,3.0767387215746567e-06,0.00014847111320998466,3.090405471084523e-06,0.01776047982275486,nan,nan,nan,nan
PSO,smooth_sine,7,14.120378494262695,0.0335254929959774,0.028240758925676346,1.1871314465807858,0.01183231920003891,0.006232227198779583,0.010786938481032848,0.013955540955066681,0.016354568302631378,24.786221265792847,0.0495640869140625,0.00047222846939048394,9.58095279202098e-06,0.0004521664725071787,1.0927435141638853e-05,0.016981754451990128,nan,nan,nan,nan
PSO,smooth_sine,8,13.425622940063477,0.04183711111545563,0.026851247996091843,1.5581067636612256,0.008661325089633465,0.006241512950509787,0.0036394072230905294,0.006849655415862799,0.017914723604917526,24.78434419631958,0.04956056308746338,0.00031271698765908694,3.8447951737907715e-06,0.0003198689522640052,4.1394787331228144e-06,0.018622983247041702,nan,nan,nan,nan
PSO,smooth_sine,9,17.8155517578125,0.023728376254439354,0.03563110530376434,0.6659455566182648,0.010042812675237656,0.012225629761815071,0.004899106919765472,0.012179109267890453,0.010867401957511902,24.871756553649902,0.0497353048324585,0.00038691551914316736,4.823969902645331e-06,0.0003839889325507556,5.369656719267368e-06,0.01886199414730072,nan,nan,nan,nan
PSO,smooth_sine,10,8.065125465393066,0.03513853996992111,0.016130251809954643,2.178424762608831,0.03418517857789993,0.02038181759417057,0.05020527169108391,0.05989260599017143,0.006261005997657776,25.85005211830139,0.051691083431243894,0.0014120869338850753,2.2075182641856372e-05,0.0013127254712851936,2.3852946469560266e-05,0.01773168332874775,nan,nan,nan,nan
PSO,smooth_sine,11,14.473758697509766,0.026501771062612534,0.02894752100110054,0.9155109020079811,0.010387154296040535,0.017958465963602066,0.0035897705238312483,0.007979321293532848,0.012021060101687908,25.758684873580933,0.051508301258087155,0.00039878959977822885,1.3761403351963963e-05,0.0004029465665996213,1.3934596609033179e-05,0.017091989517211914,nan,nan,nan,nan
PSO,smooth_sine,12,15.401360511779785,0.04366666451096535,0.03080272302031517,1.4176235160172717,0.014548802748322487,0.01715116575360298,0.008576089516282082,0.015563374385237694,0.01690458133816719,26.24186897277832,0.05247455739974976,0.000465650918008032,9.548687557980884e-06,0.0004266520925751138,1.0679123079171404e-05,0.01924584060907364,nan,nan,nan,nan
PSO,smooth_sine,13,12.293907165527344,0.0277560967952013,0.02458781749010086,1.1288556540805625,0.007594260387122631,0.00830308347940445,0.005615045316517353,0.0068647535517811775,0.009594161063432693,26.309784412384033,0.052610723495483395,0.00041581337227912627,4.120153334952192e-06,0.0004204212451786134,4.917269507132005e-06,0.01790069229900837,nan,nan,nan,nan
