method,trajectory_id,seed,final_best_fitness,nominal_fitness,optimized_fitness,improvement_ratio,absolute_DH_error_mean,theta_error,d_error,a_error,alpha_error,runtime_total,runtime_per_measurement,mean_Dx,min_Dx,mean_Dv,min_Dv,max_Dv,final_w,final_c1,final_c2,final_vmax_scale
PSO_final,smooth_sine,0,2.675597667694092,0.015039737336337566,0.005351195577532053,2.810537779535583,0.005536350887268782,0.01052993442863226,0.004157406743615866,0.0036934595555067062,0.0037646018899977207,19.76686382293701,0.039525978565216065,0.011286721060425043,0.0011292342096567154,0.001113326458784286,0.00024064467288553715,0.0146796815097332,0.7323862900724635,1.6446673500841997,1.3539794148730087,0.10204818223897423
PSO_final,smooth_sine,1,2.4963884353637695,0.020959820598363876,0.004992777481675148,4.19802818677422,0.004855643026530743,0.005898047238588333,0.003494175150990486,0.002485689939931035,0.00754466000944376,19.974037885665894,0.03994022274017334,0.009563747765589506,0.0010252385400235653,0.0010427684133406728,0.0002720960765145719,0.015087053179740906,0.7114740068558604,1.674533636549588,1.2599532864944702,0.09796822480943669
PSO_final,smooth_sine,2,2.581007957458496,0.012076321989297867,0.005162016022950411,2.3394584471660558,0.00475248321890831,0.005593006499111652,0.002879208419471979,0.0031210954766720533,0.0074166241101920605,19.908576726913452,0.039808967113494874,0.01155644342370797,0.0006187789840623736,0.0010370491684705484,0.00018529113731347024,0.014045726507902145,0.7629823236842639,1.7549619677395691,1.1872918969132995,0.1107676179358538
PSO_final,smooth_sine,3,2.563673257827759,0.017525101080536842,0.005127347074449062,3.4179666065262277,0.0031611151061952114,0.00431976979598403,0.0033196760341525078,0.0017875044140964746,0.0032175094820559025,19.843360662460327,0.039678560256958005,0.009461356448521838,0.0009827148169279099,0.001018488882080419,0.0001912159932544455,0.014142347499728203,0.7519839876098559,1.6732533466432111,1.326053796568201,0.10658948794020988
PSO_final,smooth_sine,4,2.6045241355895996,0.02411685697734356,0.005209048744291067,4.629800595314985,0.004072738811373711,0.004421501886099577,0.003472700249403715,0.0022623008117079735,0.00613445183262229,19.867915630340576,0.0397273268699646,0.006624003469781019,0.0007843312341719866,0.0009889555471774656,0.00020361022325232625,0.015332450158894062,0.7165980499470608,1.6743760762837927,1.2702166972490705,0.09919001415754244
PSO_final,smooth_sine,5,2.615565776824951,0.024160508066415787,0.005231131799519062,4.618600523243755,0.004674006253480911,0.005018556024879217,0.0024004075676202774,0.0018903554882854223,0.009386706165969372,19.941030502319336,0.03987319374084473,0.012740980391018092,0.0024624548386782408,0.0011426289631635883,0.0002557143452577293,0.015352653339505196,0.5607074060011655,1.4062560238180994,1.7066607535016145,0.07152770954854082
PSO_final,smooth_sine,6,2.5826897621154785,0.011148199439048767,0.005165379960089922,2.1582535118780872,0.004128141328692436,0.0061901165172457695,0.003752294462174177,0.0020246473141014576,0.004545507021248341,20.14206552505493,0.04027598190307617,0.008156483749113977,0.0012282023672014475,0.0010433939032489434,0.0002806425909511745,0.01478591188788414,0.7345347060239873,1.6750886221914345,1.298659413059919,0.10314705515117814
PSO_final,smooth_sine,7,2.640404224395752,0.01267763040959835,0.005280808545649052,2.400698737704412,0.004168812185525894,0.002675249008461833,0.0016816951101645827,0.00412135012447834,0.008196954615414143,20.052124500274658,0.04009576654434204,0.004910605007619597,0.0008475878275930882,0.0009751003511482849,0.0002587445196695626,0.014820228330790997,0.7059683101018891,1.6728665747549143,1.2524282218297815,0.09661402214102702
PSO_final,smooth_sine,8,2.55312442779541,0.01499839499592781,0.005106248427182436,2.9372630826353543,0.006833707448095083,0.006508908234536648,0.0030455212108790874,0.0047654081135988235,0.013014993630349636,19.92710256576538,0.039845293045043945,0.019404642184544355,0.0021105273626744747,0.0013844976265681907,0.0005351684521883726,0.014653725549578667,0.5176268870476634,1.4621646326973905,1.5297769869806583,0.06341491494070059
PSO_final,smooth_sine,9,2.519951343536377,0.008242773823440075,0.0050399028696119785,1.635502515959139,0.002235864056274295,0.0030360035598278046,0.0012081030290573835,0.002420538105070591,0.0022788108326494694,19.853211641311646,0.03969790029525757,0.007810026096925139,0.0009751947363838553,0.0010363557168806437,0.0001986645656870678,0.015260359272360802,0.7376925400225446,1.690803271027766,1.2722777940420593,0.10408174577925035
PSO_final,smooth_sine,10,2.5727953910827637,0.01671908050775528,0.005145591218024492,3.2492049600034316,0.003972620237618685,0.006234090309590101,0.005062985233962536,0.002693986287340522,0.0018994191195815802,20.025507926940918,0.04004222297668457,0.008902374829445035,0.0013611086178570986,0.0011111877588555216,0.0003486750356387347,0.014701811596751213,0.6376262641046196,1.4495873094558942,1.6386875374761944,0.08163803378944147
PSO_final,smooth_sine,11,2.5470058917999268,0.012740551494061947,0.0050940122455358505,2.501083797987953,0.004875825252383947,0.003854537382721901,0.002480767434462905,0.00502681965008378,0.008141176775097847,19.93575954437256,0.03986290979385376,0.013757039371505379,0.003592755412682891,0.001279225349891931,0.0006307472358457744,0.0158877894282341,0.5097984921652825,1.4210676878208903,1.6671402460239482,0.065710354758508
PSO_final,smooth_sine,12,2.585432529449463,0.019283711910247803,0.005170865450054407,3.7293006550856784,0.0052618607878685,0.00778211047872901,0.004480802454054356,0.0012884994503110647,0.007496030535548925,19.927199125289917,0.039845542430877685,0.004444030674686655,0.0012005071621388197,0.0008922107261023484,0.00027012400096282363,0.01451333798468113,0.6447902773274108,1.550555104706347,1.438312529471887,0.08413734228774948
